comments,label,ChatGLM_predict,label_predict
这种酒店如果也算3星级酒店的话，我真的无话可说了。从入住开始就不舒服：因为没定到4星级的酒店，所以携程建议住这里，说是3星的，还可以。晚上12点多到的，check in时，服务员登记完也不问你刷卡还是付现金，直接告诉你，交500压金，我说我就200元现金，刷卡行不？check in完了，就看不到服务员了，自己找电梯。电梯是迷你型的，瞠死能站4个人就不能动弹了。房间一股难闻的怪味，闻着就反胃。桌子上不知道多久没擦过，用手摸了一下，漆黑的，那卫生纸擦了好几遍，凑合着先上网吧邮件发了。卫生间的门是破的，门框上全是大破洞，像是炮弹炸过的，房间没有暖气，半夜被冻醒了，找不到被子可以加的，只好把衣服压在身上，这才感觉身上不冷了。早餐加上小菜一起，不超过10样，不知道吃什么，没有水果，吃了碗稀饭就算了。check out时，服务员打电话到楼层让查房，1分钟后，服务员气凶凶的跟我说，你有没有拿黄页，要赔偿的。晕！！！什么黄页呀。问了半天，说是一本放在抽屉里的什么书不见了。靠，那么脏的桌子，抽屉我连碰都没碰，卫生间我连毛巾都没敢用，拿你什么破书干什么。你放没有放，或者是你放在别的地方了，自己找去。MD，什么破地方呀。折腾半天，还不让我走。最后我也不知道他们是找到了还是没找到，或者是他们发现自己根本就没放什么黄页，没有任何人向我解释，也没有人给我道歉，可是总算是可以让我走了，还不主动给我发票。要求打印后，给我出了份收据。好在4星级的景德镇大酒店的房间已经出来了，可以住进去了。赶紧离开这个是非之地吧。后来想想，前台打电话上去，然后1分钟左右楼上就打电话下来说不见了书，这么快的速度，好像早就知道少了什么似的，让人不能不怀疑其目的性了。,0,这段文字的情感是消极的。,0
"位置不错, 在市中心. 周围吃饭等很方便. 房间一如既往的干净",1,情感是积极的。,1
5月8日付款成功，当当网显示5月10日发货，可是至今还没看到货物，也没收到任何通知，简不知怎么说好！！！,0,这段话的情感是消极的。作者表达了一种失望和困惑的情感，因为当当网显示的发货日期并没有的实际情况相符，作者也没有收到任何关于货物发货的通知，这使得作者感到困惑和不安。,0
1.作为一款低端手机，功能较为丰富，实用2.电池续航能力较好，充电时间短3.娱乐功能较为突出,1,这段话的情感是积极的。,1
优点大家都说了。现在3400的价格还是比较值得购买的,1,这段文字的情感是积极的。,1
一般吧，和教课书一样，人物只有作者的性格没有自己的性格，纪实总结小说，呵呵,0,这段话的情感是消极的。,0
做工不象这个价格的手机，不细！而且按键看上去很不舒服！没有JAVA也缺乏娱乐性！还有，内置壁纸和铃声不多不丰富！下载速度也不够快！,0,这段话的情感是消极的。,0
外观做得挺好，250G的硬盘够用，速度还行，原配的操作系统很难上手，还是改成XP方便一些，在安装XP的时候发现USB口供电比较差，如果是大功率的USB设备还是外接电源比较稳定。,1,情感是消极的。,0
"做工不错,我用了整一年,外观质量良好.滑盖力度不错.通话质量好.",1,这段话的情感是积极的。,1
看了当当的推荐和网评，于是下决心买来看看，看过后发现并没有想象中的那么有趣，有时还觉得很幼稚，不知道我他真的不令我满意还是我不懂韩国式的幽默！,0,这段话的情感是消极。作者表达了自己购买当当产品后的感受，发现并没有达到预期的效果，并且有时觉得产品很幼稚。作者对自己的购买决定感到后悔，并认为自己可能并没有真正理解产品，或者自己并不善于欣赏韩国式的幽默。因此，整个段落的情感是消极的。,0
性价比极高，非常实用，加了三星2g内存，速度非常快，能满足社会上95%以上的人，没有比这个性价比更高的机器了，配置很均衡,1,这段话的情感是积极的。这段话描述了一款机器的优点，包括性价比、非常实用、速度非常快、能满足社会上95%以上的人等等，同时也提到了机器的配置很均衡。这些描述都表明这段话表达了对这款机器正面的情感，而没有任何负面的描述。,1
小巧轻便，联想品牌保修服务值得信赖。自带XP 家庭版系统，内带操作系统恢复盘和驱动光盘。,1,积极。,1
"hp 6535B（VA051PA） 全新 在京东买的，有发票，因急需用钱赔钱卖,09年6月1日的发票,包装齐全 13774321320 李先生(上海赤峰路63号)",1,"这段话的情感是消极的。

这段话提到了一个购买和出售的情况，其中购买者因急需用钱而将产品赔钱出售。此外，购买者提到了产品是全新的，但出售者并提供的信息只提到产品是09年6月1日购买的，包装齐全，但购买时间与出售时间不符。这些信息表明购买者对购买的产品并不满意，而出售者则试图利用购买者的需求来获取利益。因此，整个段落的情感是消极的。",0
"很不错的酒店, 服务一流, 员工都很敬业, 无论是前台, 服务台, 行李生还是司机, 都很热情而有礼貌. 最后一天酒店了解到我是下午五点多的航班, 主动将退房时间延迟到三点, 而且安排巴士送到机场,住了这么多酒店, 这是头一回.",1,这段话的情感是积极的。,1
没有配置蓝牙功能。预装vista，不习惯用，自己安装系统有点麻烦。,0,情感是消极的。,0
"重量偏重,今晚用出现网络连接不上的问题,后又恢复正常,不知道还会不会出现这种现象",0,这段文字的情感是消极的。这段话描述了网络连接问题的困扰，并暗示了可能会再次出现这种问题，因此可以推断出文字作者的情感是沮丧和不安。,0
1、京东服务不错哦，呵呵 自提点的客服提醒俺们核对商品啥的态度蛮好 2、价格OK，比广州卖场里头的要好，而且带票 3、2G够用咯 4、装OEM HP XP系统成功！咔咔 方便 是自己弄的,1,这段话的情感是积极的。,1
"1,4799入手,性价比确实不错!  2,安装过程中功能正常,包括:屏幕无亮点,无蓝屏现象,声音\光驱刻录\网络\摄像头正常,噪声和散热都可接受; 3,颜色时尚,摆脱办公笔记本的感觉,适合家用.",1,这段话的情感是积极的。,1
"装了个没用的 Vista, 还不如让用户自己选择不装，还可以省几百块",0,这段话的情感是消极的。,0
标配竟然没有光盘和数据线！,0,这段文字的情感是消极的。,0
该报告由“非快捷酒店联盟”发布。我又阴谋论了！其实这些不能一概而论，蒙牛在香港都获奖了！！,1,这段话的情感是消极的。其中提到了一个“阴谋论”，并暗示了可能存在的不公或欺诈。另外，提到的另一个事件，蒙牛在香港获奖，也是负面的。,0
坏了数码相机电话一起坏！丢了数码相机电话一起丢！强了数码相机电话一起强！修了数码相机电话一起修（维修费很贵）！,0,这段话的情感是消极的。,0
老死机，要卸掉电池重新启动。能安装使用的软件太少了！！！,0,情感是消极的。,0
1、没有附赠鼠标，有点不方便； 2、没有附赠屏保膜和键盘膜； 3、声音音质一般,0,这段话的情感是消极的。,0
快递就送到楼下 说了来半天才送上去  还说要加钱才送上去   热水器还没用  等用了在说,0,"这段文字的情感是消极的。

首先，对于快递，描述中提到“就送到楼下”，这暗示了积极的结果，但“说了来半天才送上去”则表达了负面情感。

其次，对于热水器，描述中提到“没用”，这暗示了积极的结果，但“等用了在说”则表达了负面情感，这可能意味着等待的时间不会短。

综上所述，这段文字的情感是消极的。",0
两个星期了，书还没送到，我倒有点不高兴了,0,这段话的情感是消极。,0
买之前看到评价中有人讲刚拿到的本本键盘出现问题，总想是个别现象，于是就买了。很不幸，拿到的也是键盘有问题的本本，联系dell售后换了键盘。京东根本不理，购物不愉快！08年10月生产的。,0,这段话的情感是消极。,0
先是看过《且是天下》，然后发现了她，于是买了她，看了她，很喜欢女主那喜欢就做，不喜欢就不走的性格，有点像白风夕，幸运的是她早早的离开了那束缚他的地方，虽然代价高的让人难以承受；喜欢意遥，那就是喜欢了就是喜欢了，没有任何原因。其实看《且是天下》的时候就为玉无缘难过过，现在看到意遥有好的结果真觉得幸福啊。,1,这段话的情感是积极的。,1
轻便！要是没有赠的东西我都不买它！还是京东想得周到！没听到过风扇的声音！小键盘灯的设计还是很有意思的！,1,这段话的情感是积极的。,1
"这个饭店的位置非常好,我来出差办事,无论是去行政机关,还是去客户公司都很方便.员工的服务态度也很好,效率很高.我认为这个饭店很新,可它仍在不断的装修完善,足可见饭店的重视和集团的雄厚实力.",1,这段话的情感是积极的。,1
回复 就是哈 伊利的 蒙牛是不敢喝了 啥子牛奶嘛,0,这段话的情感是消极的。,0
性价比还是不错.,1,这段话的情感是积极的。,1
恭喜蒙牛终于超越了我当年的成就！早日康复，重返绿茵！,1,情感上是积极的。,1
作为一家两星级酒店已经不错了，我订的是套房，房间很干净也很宽敞，卫生间很大，还带淋浴房，服务也很到位，毛病就是服务员的普通话需要加强,1,这段话的情感是积极的。,1
性价比高。运行一般的文档、上网、电影，和Thinkpad T400没啥差别。外观漂亮，在黑色中算是比较突出的。,1,情感是积极的。,1
